0.001,1.017789,0.608736
0.002,1.027136,0.604868
0.003,1.034228,0.60229
0.004,1.040997,0.601
0.005,1.047766,0.600033
0.006,1.047122,0.598744
0.007,1.046155,0.597132
0.008,1.047766,0.597455
0.009,1.042931,0.598422
0.01,1.036162,0.598099
0.011,1.032939,0.599066
0.012,1.028748,0.598422
0.013,1.027136,0.598099
0.014,1.027459,0.599389
0.015,1.029715,0.599711
0.016,1.037451,0.600033
0.017,1.045188,0.600678
0.018,1.051634,0.601967
0.019,1.062594,0.603257
0.02,1.066785,0.60229
0.021,1.074198,0.604224
0.022,1.078067,0.605835
0.023,1.07581,0.605835
0.024,1.077744,0.607447
0.025,1.075165,0.609381
0.026,1.07033,0.609381
0.027,1.063883,0.611315
0.028,1.060015,0.613572
0.029,1.05647,0.615828
0.03,1.057437,0.61744
0.031,1.057437,0.617762
0.032,1.061627,0.619696
0.033,1.072264,0.618084
0.034,1.074521,0.618729
0.035,1.085803,0.61615
0.036,1.094184,0.616473
0.037,1.098696,0.614216
0.038,1.104499,0.612605
0.039,1.10611,0.61196
0.04,1.103854,0.609704
0.041,1.104176,0.609704
0.042,1.099663,0.609381
0.043,1.095151,0.609704
0.044,1.091283,0.608092
0.045,1.087737,0.608736
0.046,1.083869,0.608736
0.047,1.085158,0.607769
0.048,1.087092,0.607447
0.049,1.09096,0.607769
0.05,1.099341,0.608092
0.051,1.103532,0.608736
0.052,1.114491,0.609059
0.053,1.120293,0.610026
0.054,1.124806,0.608736
0.055,1.131575,0.608736
0.056,1.130608,0.609381
0.057,1.130286,0.609381
0.058,1.12803,0.609704
0.059,1.122872,0.608736
0.06,1.116748,0.608092
0.061,1.114169,0.607125
0.062,1.107722,0.606802
0.063,1.105788,0.605835
0.064,1.108689,0.604868
0.065,1.109334,0.604224
0.066,1.116425,0.604224
0.067,1.122872,0.603901
0.068,1.128352,0.604224
0.069,1.13641,0.603257
0.07,1.14189,0.603579
0.071,1.148337,0.603579
0.072,1.152528,0.601967
0.073,1.151561,0.601967
0.074,1.150271,0.600678
0.075,1.149626,0.597455
0.076,1.141246,0.594876
0.077,1.138022,0.591008
0.078,1.133187,0.589074
0.079,1.128352,0.58585
0.08,1.127385,0.583271
0.081,1.129641,0.58166
0.082,1.129964,0.582304
0.083,1.137055,0.581982
0.084,1.143824,0.583916
0.085,1.151561,0.586817
0.086,1.158652,0.589396
0.087,1.163487,0.591975
0.088,1.167678,0.597132
0.089,1.172835,0.599389
0.09,1.168322,0.601323
0.091,1.167033,0.603579
0.092,1.164777,0.603579
0.093,1.157685,0.604224
0.094,1.149626,0.604224
0.095,1.14737,0.605513
0.096,1.141568,0.606158
0.097,1.142535,0.60648
0.098,1.145436,0.606802
0.099,1.147692,0.607447
0.1,1.155751,0.606158
0.101,1.160908,0.606802
0.102,1.167033,0.605513
0.103,1.175091,0.605513
0.104,1.180249,0.605835
0.105,1.18315,0.606158
0.106,1.186696,0.604546
0.107,1.182828,0.604868
0.108,1.179604,0.605513
0.109,1.175414,0.605835
0.11,1.168645,0.607125
0.111,1.163165,0.606158
0.112,1.159297,0.607125
0.113,1.156396,0.60648
0.114,1.158007,0.607447
0.115,1.159619,0.60648
0.116,1.165099,0.605835
0.117,1.17219,0.605513
0.118,1.178315,0.604868
0.119,1.184439,0.604546
0.12,1.191209,0.604224
0.121,1.195721,0.604868
0.122,1.197978,0.605191
0.123,1.197011,0.605835
0.124,1.195077,0.603579
0.125,1.192498,0.603901
0.126,1.187018,0.602934
0.127,1.180571,0.602612
0.128,1.176703,0.601967
0.129,1.170901,0.602934
0.13,1.168322,0.602934
0.131,1.171546,0.601
0.132,1.17348,0.60229
0.133,1.177993,0.602934
0.134,1.186051,0.603257
0.135,1.191853,0.604868
0.136,1.197333,0.60648
0.137,1.202813,0.608092
0.138,1.204747,0.607125
0.139,1.210549,0.605835
0.14,1.208293,0.603579
0.141,1.204425,0.60229
0.142,1.201524,0.598422
0.143,1.193787,0.595198
0.144,1.189275,0.593586
0.145,1.185406,0.59133
0.146,1.179927,0.590041
0.147,1.178315,0.589396
0.148,1.180894,0.592297
0.149,1.184762,0.588751
0.15,1.190242,0.589396
0.151,1.196366,0.588751
0.152,1.203135,0.58585
0.153,1.20926,0.584238
0.154,1.213773,0.582304
0.155,1.217641,0.580048
0.156,1.21893,0.58166
0.157,1.215707,0.581337
0.158,1.212483,0.584238
0.159,1.207326,0.586173
0.16,1.198945,0.588429
0.161,1.195077,0.589718
0.162,1.19282,0.590363
0.163,1.18863,0.591975
0.164,1.188308,0.591975
0.165,1.190564,0.592297
0.166,1.194754,0.592619
0.167,1.199912,0.592942
0.168,1.208937,0.592619
0.169,1.21345,0.592942
0.17,1.219575,0.591652
0.171,1.224087,0.591008
0.172,1.226344,0.589074
0.173,1.226022,0.589074
0.174,1.22441,0.588429
0.175,1.217963,0.590041
0.176,1.212483,0.589396
0.177,1.206036,0.588107
0.178,1.202168,0.588107
0.179,1.197655,0.587462
0.18,1.194754,0.588429
0.181,1.196688,0.589718
0.182,1.198945,0.590363
0.183,1.203135,0.588107
0.184,1.20926,0.58714
0.185,1.217963,0.586495
0.186,1.221509,0.584561
0.187,1.229245,0.583271
0.188,1.232468,0.582627
0.189,1.231501,0.582949
0.19,1.233113,0.584238
0.191,1.226344,0.584883
0.192,1.222798,0.586173
0.193,1.216029,0.585528
0.194,1.209582,0.587784
0.195,1.207003,0.588107
0.196,1.202168,0.588429
0.197,1.199267,0.588429
0.198,1.203458,0.588429
0.199,1.204102,0.589074
0.2,1.210871,0.591008
0.201,1.219252,0.592297
0.202,1.22312,0.596165
0.203,1.228923,0.597455
0.204,1.235369,0.598099
0.205,1.237304,0.599066
0.206,1.236337,0.598099
0.207,1.236014,0.598744
0.208,1.229245,0.598744
0.209,1.225699,0.596487
0.21,1.219252,0.596487
0.211,1.213773,0.593909
0.212,1.209582,0.59133
0.213,1.204747,0.592619
0.214,1.204747,0.59133
0.215,1.20797,0.591652
0.216,1.212483,0.591652
0.217,1.217963,0.59133
0.218,1.226022,0.591975
0.219,1.229245,0.591975
0.22,1.233113,0.592619
0.221,1.242461,0.591652
0.222,1.240527,0.592942
0.223,1.241172,0.594876
0.224,1.238271,0.594553
0.225,1.233113,0.59552
0.226,1.226989,0.593909
0.227,1.220864,0.591652
0.228,1.21474,0.592619
0.229,1.211516,0.592297
0.23,1.208293,0.590685
0.231,1.207326,0.589396
0.232,1.211516,0.588751
0.233,1.216996,0.587462
0.234,1.221509,0.587462
0.235,1.230534,0.587462
0.236,1.235692,0.586817
0.237,1.23956,0.584561
0.238,1.24375,0.584561
0.239,1.24375,0.584238
0.24,1.24375,0.585206
0.241,1.238915,0.58714
0.242,1.234402,0.588429
0.243,1.229245,0.590685
0.244,1.220542,0.592942
0.245,1.215707,0.594876
0.246,1.211838,0.595198
0.247,1.20926,0.595198
0.248,1.211194,0.594553
0.249,1.214095,0.594231
0.25,1.217963,0.593586
0.251,1.227956,0.592297
0.252,1.233435,0.593586
0.253,1.236981,0.594231
0.254,1.242461,0.593586
0.255,1.244395,0.591652
0.256,1.244717,0.589074
0.257,1.242783,0.585206
0.258,1.236659,0.583271
0.259,1.231501,0.581982
0.26,1.224732,0.578114
0.261,1.217641,0.577792
0.262,1.212483,0.576502
0.263,1.211194,0.575858
0.264,1.210227,0.574568
0.265,1.213773,0.573924
0.266,1.216996,0.574568
0.267,1.221831,0.574891
0.268,1.230534,0.577147
0.269,1.235047,0.579403
0.27,1.238593,0.581982
0.271,1.244717,0.584883
0.272,1.245362,0.587784
0.273,1.244717,0.593586
0.274,1.242139,0.597132
0.275,1.236659,0.600033
0.276,1.229245,0.602612
0.277,1.224087,0.604546
0.278,1.218285,0.60648
0.279,1.214417,0.608736
0.28,1.211194,0.610026
0.281,1.210227,0.611315
0.282,1.21345,0.612605
0.283,1.218285,0.612927
0.284,1.22441,0.614539
0.285,1.231824,0.614539
0.286,1.234402,0.612927
0.287,1.240849,0.611638
0.288,1.244073,0.610026
0.289,1.243106,0.608414
0.29,1.244073,0.607125
0.291,1.240527,0.606802
0.292,1.232468,0.606802
0.293,1.226022,0.604546
0.294,1.218285,0.603579
0.295,1.21474,0.602612
0.296,1.209582,0.599711
0.297,1.210549,0.598422
0.298,1.20926,0.59681
0.299,1.213773,0.596165
0.3,1.217318,0.592942
0.301,1.223765,0.59133
0.302,1.232146,0.591652
0.303,1.235047,0.591652
0.304,1.238915,0.59552
0.305,1.242461,0.595198
0.306,1.242139,0.597132
0.307,1.241494,0.596487
0.308,1.236659,0.595843
0.309,1.229567,0.596165
0.31,1.223443,0.594876
0.311,1.216996,0.593586
0.312,1.209582,0.594231
0.313,1.208615,0.594231
0.314,1.207648,0.592297
0.315,1.208937,0.589718
0.316,1.214095,0.590363
0.317,1.219575,0.589718
0.318,1.225377,0.590685
0.319,1.231179,0.590685
0.32,1.23408,0.59133
0.321,1.240205,0.589718
0.322,1.241816,0.589396
0.323,1.238915,0.589396
0.324,1.237304,0.587784
0.325,1.232468,0.587462
0.326,1.22441,0.58714
0.327,1.221509,0.585528
0.328,1.215384,0.586173
0.329,1.20797,0.58585
0.33,1.206359,0.585528
0.331,1.204102,0.584883
0.332,1.208615,0.584238
0.333,1.213773,0.584883
0.334,1.216996,0.584561
0.335,1.225055,0.584883
0.336,1.231179,0.585528
0.337,1.234402,0.583271
0.338,1.240527,0.583594
0.339,1.240849,0.583594
0.34,1.236659,0.583916
0.341,1.235692,0.582949
0.342,1.227311,0.583594
0.343,1.218608,0.584883
0.344,1.215707,0.58585
0.345,1.210549,0.585528
0.346,1.205069,0.58585
0.347,1.205392,0.588107
0.348,1.206036,0.589718
0.349,1.207648,0.590363
0.35,1.213773,0.590041
0.351,1.221186,0.590363
0.352,1.226344,0.590363
0.353,1.231501,0.590363
0.354,1.236337,0.591008
0.355,1.23956,0.591008
0.356,1.238593,0.590363
0.357,1.237304,0.592297
0.358,1.232468,0.59133
0.359,1.225055,0.590363
0.36,1.217318,0.590363
0.361,1.21345,0.588429
0.362,1.207648,0.587462
0.363,1.204425,0.58585
0.364,1.205714,0.585528
0.365,1.206359,0.583916
0.366,1.208615,0.584883
0.367,1.215384,0.586495
0.368,1.222153,0.589074
0.369,1.22989,0.588107
0.37,1.231824,0.590363
0.371,1.237626,0.591975
0.372,1.240849,0.592297
0.373,1.236659,0.590041
0.374,1.235047,0.591008
0.375,1.231501,0.590685
0.376,1.222153,0.590685
0.377,1.216029,0.589396
0.378,1.21345,0.590363
0.379,1.203135,0.590363
0.38,1.204425,0.589074
0.381,1.205714,0.589718
0.382,1.206681,0.590363
0.383,1.211194,0.590685
0.384,1.217963,0.591008
0.385,1.22312,0.590685
0.386,1.230212,0.590363
0.387,1.236337,0.591008
0.388,1.237304,0.592297
