s0.001,1.229567,0.754757
0.002,1.233113,0.755724
0.003,1.234725,0.755402
0.004,1.233758,0.756047
0.005,1.235369,0.754113
0.006,1.236337,0.755402
0.007,1.233435,0.754435
0.008,1.232146,0.755724
0.009,1.229245,0.756369
0.01,1.227956,0.754113
0.011,1.224087,0.754757
0.012,1.224087,0.756691
0.013,1.221509,0.755402
0.014,1.220864,0.755724
0.015,1.222476,0.756369
0.016,1.224087,0.755724
0.017,1.226344,0.755402
0.018,1.226989,0.757014
0.019,1.230534,0.757014
0.02,1.232468,0.756047
0.021,1.233113,0.75508
0.022,1.234725,0.755402
0.023,1.23408,0.756047
0.024,1.230212,0.757658
0.025,1.230212,0.757014
0.026,1.2286,0.758303
0.027,1.225055,0.757658
0.028,1.224087,0.757336
0.029,1.221831,0.757658
0.03,1.221831,0.757981
0.031,1.219252,0.757658
0.032,1.221186,0.758303
0.033,1.22312,0.757981
0.034,1.224732,0.757658
0.035,1.226989,0.75927
0.036,1.230212,0.758626
0.037,1.232791,0.758626
0.038,1.230857,0.759915
0.039,1.232791,0.758626
0.04,1.233435,0.758948
0.041,1.230534,0.758626
0.042,1.22989,0.757981
0.043,1.226989,0.759593
0.044,1.223443,0.758303
0.045,1.221509,0.759915
0.046,1.222476,0.758948
0.047,1.221186,0.758626
0.048,1.219897,0.757658
0.049,1.223443,0.757981
0.05,1.225699,0.758303
0.051,1.225377,0.759593
0.052,1.228278,0.757658
0.053,1.233758,0.757981
0.054,1.231501,0.757981
0.055,1.231179,0.75927
0.056,1.232468,0.758626
0.057,1.234725,0.758948
0.058,1.228923,0.758948
0.059,1.229245,0.757658
0.06,1.226022,0.759593
0.061,1.222798,0.758303
0.062,1.222476,0.758948
0.063,1.22312,0.758626
0.064,1.220219,0.757658
0.065,1.220542,0.758948
0.066,1.223765,0.759915
0.067,1.227311,0.758303
0.068,1.227956,0.758626
0.069,1.231179,0.758626
0.07,1.233113,0.758303
0.071,1.232791,0.757658
0.072,1.233435,0.758626
0.073,1.235369,0.759915
0.074,1.233435,0.757336
0.075,1.231824,0.757336
0.076,1.229245,0.758303
0.077,1.229245,0.758948
0.078,1.224087,0.757658
0.079,1.224087,0.757014
0.08,1.224087,0.758948
0.081,1.223443,0.757981
0.082,1.222798,0.75927
0.083,1.226022,0.757981
0.084,1.2286,0.757981
0.085,1.228923,0.756369
0.086,1.233758,0.757981
0.087,1.235047,0.757981
0.088,1.233758,0.756691
0.089,1.235369,0.757658
0.09,1.237626,0.757014
0.091,1.23408,0.757336
0.092,1.233435,0.757981
0.093,1.230534,0.758303
0.094,1.2286,0.756369
0.095,1.225377,0.757014
0.096,1.224732,0.757658
0.097,1.224732,0.755724
0.098,1.222153,0.75508
0.099,1.224732,0.755724
0.1,1.228278,0.756047
0.101,1.229567,0.756047
0.102,1.23408,0.756047
0.103,1.235369,0.756691
0.104,1.235369,0.754757
0.105,1.236659,0.754435
0.106,1.237948,0.75379
0.107,1.237626,0.754757
0.108,1.235369,0.755402
0.109,1.232146,0.755724
0.11,1.232146,0.754435
0.111,1.2286,0.755724
0.112,1.226666,0.755402
0.113,1.225377,0.753468
0.114,1.226344,0.753468
0.115,1.226666,0.754435
0.116,1.228923,0.753468
0.117,1.230212,0.754757
0.118,1.233113,0.75379
0.119,1.234402,0.75508
0.12,1.238593,0.753468
0.121,1.239882,0.754113
0.122,1.238915,0.75379
0.123,1.238915,0.753146
0.124,1.238271,0.752179
0.125,1.236014,0.752501
0.126,1.231501,0.753146
0.127,1.232468,0.753146
0.128,1.228923,0.75379
0.129,1.226989,0.753146
0.13,1.228923,0.752179
0.131,1.229245,0.75379
0.132,1.228278,0.752179
0.133,1.231179,0.751856
0.134,1.234725,0.751534
0.135,1.234725,0.750889
0.136,1.237304,0.751534
0.137,1.241816,0.750567
0.138,1.241494,0.750889
0.139,1.240849,0.750567
0.14,1.240849,0.748955
0.141,1.238915,0.749278
0.142,1.236981,0.748311
0.143,1.235047,0.748633
0.144,1.23408,0.749278
0.145,1.228923,0.748311
0.146,1.2286,0.749278
0.147,1.22989,0.747021
0.148,1.230857,0.747666
0.149,1.230534,0.746054
0.15,1.233758,0.746377
0.151,1.236981,0.746699
0.152,1.237948,0.747666
0.153,1.241494,0.747021
0.154,1.242783,0.746377
0.155,1.244073,0.745732
0.156,1.242783,0.746699
0.157,1.241816,0.746699
0.158,1.240205,0.747021
0.159,1.237626,0.744765
0.16,1.236981,0.746699
0.161,1.235692,0.746377
0.162,1.232468,0.745732
0.163,1.232146,0.743798
0.164,1.233435,0.744765
0.165,1.233435,0.745087
0.166,1.235047,0.74412
0.167,1.238593,0.744765
0.168,1.242461,0.742508
0.169,1.244717,0.741541
0.17,1.24504,0.741219
0.171,1.246651,0.741219
0.172,1.248908,0.740574
0.173,1.247296,0.740252
0.174,1.246651,0.740252
0.175,1.246007,0.73864
0.176,1.240849,0.73864
0.177,1.23956,0.737673
0.178,1.238593,0.738318
0.179,1.234402,0.736706
0.18,1.235369,0.734772
0.181,1.236337,0.733805
0.182,1.236337,0.732516
0.183,1.237626,0.732516
0.184,1.241172,0.731226
0.185,1.243106,0.729615
0.186,1.241494,0.730582
0.187,1.242461,0.728648
0.188,1.244073,0.728325
0.189,1.241816,0.726391
0.19,1.239882,0.726391
0.191,1.236981,0.72478
0.192,1.233758,0.723813
0.193,1.226989,0.722523
0.194,1.222798,0.722846
0.195,1.218608,0.721879
0.196,1.212806,0.720911
0.197,1.20797,0.719622
0.198,1.205714,0.719622
0.199,1.200879,0.718977
0.2,1.1983,0.718333
0.201,1.192498,0.71801
0.202,1.191531,0.717688
0.203,1.186696,0.716721
0.204,1.181861,0.715754
0.205,1.176381,0.714465
0.206,1.169289,0.715754
0.207,1.159619,0.714142
0.208,1.153495,0.713498
0.209,1.145436,0.714142
0.21,1.134154,0.714787
0.211,1.126418,0.713175
0.212,1.118359,0.712853
0.213,1.108689,0.713175
0.214,1.101597,0.713498
0.215,1.096118,0.714142
0.216,1.089993,0.713498
0.217,1.084191,0.712853
0.218,1.080323,0.713498
0.219,1.07581,0.71382
0.22,1.067107,0.713498
0.221,1.062272,0.713175
0.222,1.056792,0.714142
0.223,1.049056,0.71382
0.224,1.040997,0.715109
0.225,1.032939,0.716076
0.226,1.023913,0.715432
0.227,1.013598,0.715432
0.228,1.004895,0.715754
0.229,0.997481,0.715432
0.23,0.987488,0.715432
0.231,0.981686,0.716076
0.232,0.978785,0.714787
0.233,0.972983,0.715432
0.234,0.967826,0.717366
0.235,0.964924,0.717043
0.236,0.960734,0.716721
0.237,0.954932,0.716399
0.238,0.950741,0.716076
0.239,0.946551,0.716721
0.24,0.939459,0.717043
0.241,0.931723,0.716399
0.242,0.925921,0.717688
0.243,0.915606,0.717043
0.244,0.90787,0.718333
0.245,0.903035,0.719622
0.246,0.894976,0.717688
0.247,0.889819,0.718333
0.248,0.884661,0.717688
0.249,0.882405,0.718655
0.25,0.880471,0.718655
0.251,0.87628,0.719622
0.252,0.87628,0.719622
0.253,0.874669,0.719622
0.254,0.871445,0.720267
0.255,0.867899,0.721234
0.256,0.864354,0.720589
0.257,0.858874,0.719944
0.258,0.851782,0.720589
0.259,0.847914,0.720267
0.26,0.841145,0.722201
0.261,0.835343,0.724457
0.262,0.833087,0.723168
0.263,0.826962,0.722846
0.264,0.822449,0.72349
0.265,0.821805,0.723168
0.266,0.820838,0.722523
0.267,0.820193,0.72478
0.268,0.818903,0.726714
0.269,0.819548,0.725424
0.27,0.819226,0.725747
0.271,0.816969,0.725424
0.272,0.816647,0.726069
0.273,0.81149,0.726714
0.274,0.806654,0.725424
0.275,0.803753,0.725424
0.276,0.799563,0.727036
0.277,0.796017,0.727036
0.278,0.791182,0.727036
0.279,0.788603,0.726714
0.28,0.784091,0.725424
0.281,0.781512,0.726391
0.282,0.782801,0.726714
0.283,0.785058,0.728003
0.284,0.783446,0.728325
0.285,0.784091,0.727036
0.286,0.786669,0.728648
0.287,0.784735,0.727358
0.288,0.783124,0.725747
0.289,0.784735,0.726714
0.29,0.781834,0.726714
0.291,0.778288,0.726391
0.292,0.77571,0.726714
0.293,0.773453,0.727358
0.294,0.76894,0.726069
0.295,0.766039,0.726391
0.296,0.765717,0.726069
0.297,0.762494,0.726391
0.298,0.760882,0.724457
0.299,0.761849,0.724457
0.3,0.766362,0.725747
0.301,0.765717,0.726069
0.302,0.768618,0.725102
0.303,0.771197,0.72478
0.304,0.77023,0.72349
0.305,0.771519,0.724135
0.306,0.772809,0.72349
0.307,0.769263,0.722846
0.308,0.766362,0.722201
0.309,0.763461,0.722846
0.31,0.760882,0.723168
0.311,0.757658,0.722523
0.312,0.756369,0.723168
0.313,0.757336,0.721556
0.314,0.75508,0.720911
0.315,0.755724,0.721879
0.316,0.76056,0.719622
0.317,0.761527,0.719944
0.318,0.761527,0.719944
0.319,0.766684,0.718977
0.32,0.767973,0.720589
0.321,0.765717,0.71801
0.322,0.769585,0.717688
0.323,0.770875,0.718977
0.324,0.767973,0.717688
0.325,0.766039,0.716076
0.326,0.766039,0.716399
0.327,0.763783,0.716721
0.328,0.76056,0.717043
0.329,0.759593,0.716076
0.33,0.758948,0.715109
0.331,0.76056,0.713498
0.332,0.762816,0.714787
0.333,0.763783,0.714465
0.334,0.768618,0.714465
0.335,0.770552,0.713175
0.336,0.772809,0.712531
0.337,0.776354,0.712853
0.338,0.77571,0.711241
0.339,0.777321,0.711564
0.34,0.776677,0.712208
0.341,0.776677,0.710919
0.342,0.773776,0.711564
0.343,0.773776,0.711564
0.344,0.771519,0.710597
0.345,0.770552,0.711241
0.346,0.76894,0.709952
0.347,0.771197,0.708985
0.348,0.771197,0.708985
0.349,0.773776,0.708985
0.35,0.778288,0.708985
0.351,0.780222,0.709952
0.352,0.784091,0.708663
0.353,0.789248,0.707373
0.354,0.790215,0.708018
0.355,0.791504,0.707695
0.356,0.793761,0.707695
0.357,0.792794,0.707695
0.358,0.793116,0.707373
0.359,0.79086,0.707695
0.36,0.791504,0.707695
0.361,0.791182,0.708663
0.362,0.786992,0.707373
0.363,0.787636,0.706728
0.364,0.789248,0.707695
0.365,0.790537,0.706084
0.366,0.795373,0.707051
0.367,0.799241,0.708018
0.368,0.801819,0.706406
0.369,0.804076,0.707051
0.37,0.809556,0.707051
0.371,0.811167,0.70834
0.372,0.811812,0.706406
0.373,0.813424,0.706406
0.374,0.816002,0.707373
0.375,0.812457,0.708985
0.376,0.812457,0.708018
0.377,0.813424,0.707695
0.378,0.811812,0.710597
0.379,0.810523,0.708985
0.38,0.812457,0.709307
0.381,0.81568,0.708663
0.382,0.81568,0.708018
0.383,0.819548,0.70834
0.384,0.825673,0.708985
0.385,0.828574,0.708018
0.386,0.833409,0.70963
0.387,0.83631,0.710597
0.388,0.837277,0.70834
0.389,0.838566,0.707695
0.39,0.838244,0.706728
0.391,0.840178,0.70834
0.392,0.836632,0.707695
0.393,0.837277,0.706728
0.394,0.836955,0.707373
0.395,0.836632,0.706728
0.396,0.83631,0.705761
0.397,0.838566,0.70415
0.398,0.8405,0.703827
0.399,0.843079,0.70286
0.4,0.847592,0.702216
0.401,0.852749,0.702216
0.402,0.853394,0.702216
0.403,0.860163,0.700926
0.404,0.863387,0.700926
0.405,0.865321,0.699959
0.406,0.864676,0.700282
0.407,0.864676,0.700604
0.408,0.864676,0.699637
0.409,0.864354,0.699959
0.41,0.864354,0.699315
0.411,0.864676,0.699637
0.412,0.865643,0.699637
0.413,0.864031,0.700604
0.414,0.867899,0.699959
0.415,0.870156,0.700604
0.416,0.873379,0.699637
0.417,0.876925,0.699959
0.418,0.883372,0.699959
0.419,0.885628,0.700926
0.42,0.888529,0.702216
0.421,0.892075,0.700926
0.422,0.89272,0.701893
0.423,0.894009,0.702538
0.424,0.894332,0.700926
0.425,0.895299,0.701249
0.426,0.893687,0.700282
0.427,0.894332,0.700604
0.428,0.893687,0.699959
0.429,0.893687,0.700282
0.43,0.893364,0.699637
0.431,0.896266,0.69867
0.432,0.898522,0.698348
0.433,0.90239,0.697703
0.434,0.908837,0.696091
0.435,0.911738,0.695769
0.436,0.916895,0.695124
0.437,0.918185,0.695124
0.438,0.921086,0.694479
0.439,0.924309,0.692545
0.44,0.922375,0.692545
0.441,0.922053,0.692545
0.442,0.925921,0.692868
0.443,0.922375,0.690934
0.444,0.923342,0.690289
0.445,0.923987,0.691256
0.446,0.924309,0.690611
0.447,0.924632,0.691256
0.448,0.9285,0.690934
0.449,0.930111,0.689644
0.45,0.934302,0.688677
0.451,0.93817,0.689322
0.452,0.942683,0.689967
0.453,0.946229,0.689
0.454,0.948807,0.68771
0.455,0.952353,0.689967
0.456,0.954287,0.689967
0.457,0.954609,0.689644
0.458,0.954287,0.689
0.459,0.955577,0.689322
0.46,0.954609,0.689322
0.461,0.953642,0.689644
0.462,0.955254,0.688677
0.463,0.954609,0.689322
